time,amps
02/03/19 07:46:30 AM,0.0214
02/03/19 07:46:33 AM,
02/03/19 07:47:30 AM,0.0214
02/03/19 07:47:33 AM,
02/03/19 07:48:30 AM,0.0229
02/03/19 07:48:33 AM,
02/03/19 07:49:30 AM,0.0229
02/03/19 07:49:33 AM,
02/03/19 07:50:30 AM,0.0244
02/03/19 07:50:33 AM,
02/03/19 07:51:30 AM,0.0244
02/03/19 07:51:33 AM,
02/03/19 07:52:30 AM,34.9599
02/03/19 07:52:33 AM,
02/03/19 07:53:30 AM,38.1949
02/03/19 07:53:33 AM,
02/03/19 07:54:30 AM,38.7915
02/03/19 07:54:33 AM,
02/03/19 07:55:30 AM,38.7778
02/03/19 07:55:33 AM,
02/03/19 07:56:30 AM,38.9487
02/03/19 07:56:33 AM,
02/03/19 07:57:30 AM,38.6572
02/03/19 07:57:33 AM,
02/03/19 07:58:30 AM,39.0112
02/03/19 07:58:33 AM,
02/03/19 07:59:30 AM,38.9685
02/03/19 07:59:33 AM,
02/03/19 08:00:30 AM,38.9319
02/03/19 08:00:33 AM,
02/03/19 08:01:30 AM,39.0478
02/03/19 08:01:33 AM,
02/03/19 08:02:30 AM,38.8754
02/03/19 08:02:33 AM,
02/03/19 08:03:30 AM,38.9456
02/03/19 08:03:33 AM,
02/03/19 08:04:30 AM,39.0738
02/03/19 08:04:33 AM,
02/03/19 08:05:30 AM,39.0646
02/03/19 08:05:33 AM,
02/03/19 08:06:30 AM,39.2035
02/03/19 08:06:33 AM,
02/03/19 08:07:30 AM,39.115
02/03/19 08:07:33 AM,
02/03/19 08:08:30 AM,38.9761
02/03/19 08:08:33 AM,
02/03/19 08:09:30 AM,39.1012
02/03/19 08:09:33 AM,
02/03/19 08:10:30 AM,39.0738
02/03/19 08:10:33 AM,
02/03/19 08:11:30 AM,35.5749
02/03/19 08:11:33 AM,
02/03/19 08:12:30 AM,35.7946
02/03/19 08:12:33 AM,
02/03/19 08:13:30 AM,35.7137
02/03/19 08:13:33 AM,
02/03/19 08:14:30 AM,35.6527
02/03/19 08:14:33 AM,
02/03/19 08:15:30 AM,35.5291
02/03/19 08:15:33 AM,
02/03/19 08:16:30 AM,35.4452
02/03/19 08:16:33 AM,
02/03/19 08:17:30 AM,0.0305
02/03/19 08:17:33 AM,
02/03/19 08:18:30 AM,0.0275
02/03/19 08:18:33 AM,
02/03/19 08:19:30 AM,0.0275
02/03/19 08:19:33 AM,
02/03/19 08:20:30 AM,0.0275
02/03/19 08:20:33 AM,
02/03/19 08:21:30 AM,0.0275
02/03/19 08:21:33 AM,
02/03/19 08:22:30 AM,0.0275
02/03/19 08:22:33 AM,
02/03/19 08:23:30 AM,0.029
02/03/19 08:23:33 AM,
02/03/19 08:24:30 AM,0.029
02/03/19 08:24:33 AM,
02/03/19 08:25:30 AM,0.029
02/03/19 08:25:33 AM,
02/03/19 08:26:30 AM,0.029
02/03/19 08:26:33 AM,
02/03/19 08:27:30 AM,38.439
02/03/19 08:27:33 AM,
02/03/19 08:28:30 AM,38.7182
02/03/19 08:28:33 AM,
02/03/19 08:29:30 AM,35.0774
02/03/19 08:29:33 AM,
02/03/19 08:30:30 AM,35.7855
02/03/19 08:30:33 AM,
02/03/19 08:31:30 AM,36.0357
02/03/19 08:31:33 AM,
02/03/19 08:32:30 AM,36.0922
02/03/19 08:32:33 AM,
02/03/19 08:33:30 AM,36.3027
02/03/19 08:33:33 AM,
02/03/19 08:34:30 AM,35.8541
02/03/19 08:34:33 AM,
02/03/19 08:35:30 AM,36.0678
02/03/19 08:35:33 AM,
02/03/19 08:36:30 AM,35.4788
02/03/19 08:36:33 AM,
02/03/19 08:37:30 AM,35.6649
02/03/19 08:37:33 AM,
02/03/19 08:38:30 AM,35.7153
02/03/19 08:38:33 AM,
02/03/19 08:39:30 AM,35.4299
02/03/19 08:39:33 AM,
02/03/19 08:40:30 AM,35.555
02/03/19 08:40:33 AM,
02/03/19 08:41:30 AM,35.7198
02/03/19 08:41:33 AM,
02/03/19 08:42:30 AM,35.8129
02/03/19 08:42:33 AM,
02/03/19 08:43:30 AM,36.1028
02/03/19 08:43:33 AM,
02/03/19 08:44:30 AM,36.0922
02/03/19 08:44:33 AM,
02/03/19 08:45:30 AM,35.9945
02/03/19 08:45:33 AM,
02/03/19 08:46:30 AM,36.1715
02/03/19 08:46:33 AM,
02/03/19 08:47:30 AM,36.0159
02/03/19 08:47:33 AM,
02/03/19 08:48:30 AM,36.2402
02/03/19 08:48:33 AM,
02/03/19 08:49:30 AM,36.0922
02/03/19 08:49:33 AM,
02/03/19 08:50:30 AM,35.9945
02/03/19 08:50:33 AM,
02/03/19 08:51:30 AM,36.4172
02/03/19 08:51:33 AM,
02/03/19 08:52:30 AM,36.4492
02/03/19 08:52:33 AM,
02/03/19 08:53:30 AM,36.0372
02/03/19 08:53:33 AM,
02/03/19 08:54:30 AM,36.26
02/03/19 08:54:33 AM,
02/03/19 08:55:30 AM,36.3592
02/03/19 08:55:33 AM,
02/03/19 08:56:30 AM,0.032
02/03/19 08:56:33 AM,
02/03/19 08:57:30 AM,0.0305
02/03/19 08:57:33 AM,
02/03/19 08:58:30 AM,0.0305
02/03/19 08:58:33 AM,
02/03/19 08:59:30 AM,0.0305
02/03/19 08:59:33 AM,
02/03/19 09:00:30 AM,0.0305
02/03/19 09:00:33 AM,
02/03/19 09:01:30 AM,0.0305
02/03/19 09:01:33 AM,
02/03/19 09:02:30 AM,0.032
02/03/19 09:02:33 AM,
02/03/19 09:03:30 AM,0.032
02/03/19 09:03:33 AM,
02/03/19 09:04:30 AM,0.032
02/03/19 09:04:33 AM,
02/03/19 09:05:30 AM,37.7432
02/03/19 09:05:33 AM,
02/03/19 09:06:30 AM,38.7991
02/03/19 09:06:33 AM,
02/03/19 09:07:30 AM,36.2295
02/03/19 09:07:33 AM,
02/03/19 09:08:30 AM,36.4218
02/03/19 09:08:33 AM,
02/03/19 09:09:30 AM,36.3821
02/03/19 09:09:33 AM,
02/03/19 09:10:30 AM,36.2478
02/03/19 09:10:33 AM,
02/03/19 09:11:30 AM,36.1227
02/03/19 09:11:33 AM,
02/03/19 09:12:30 AM,36.2875
02/03/19 09:12:33 AM,
02/03/19 09:13:30 AM,36.286
02/03/19 09:13:33 AM,
02/03/19 09:14:30 AM,36.2661
02/03/19 09:14:33 AM,
02/03/19 09:15:30 AM,36.3195
02/03/19 09:15:33 AM,
02/03/19 09:16:30 AM,36.4233
02/03/19 09:16:33 AM,
02/03/19 09:17:30 AM,36.3607
02/03/19 09:17:33 AM,
02/03/19 09:18:30 AM,36.5209
02/03/19 09:18:33 AM,
02/03/19 09:19:30 AM,36.6369
02/03/19 09:19:33 AM,
02/03/19 09:20:30 AM,36.4874
02/03/19 09:20:33 AM,
02/03/19 09:21:30 AM,36.492
02/03/19 09:21:33 AM,
02/03/19 09:22:30 AM,36.5255
02/03/19 09:22:33 AM,
02/03/19 09:23:30 AM,36.8246
02/03/19 09:23:33 AM,
02/03/19 09:24:30 AM,36.3882
02/03/19 09:24:33 AM,
02/03/19 09:25:30 AM,36.4996
02/03/19 09:25:33 AM,
02/03/19 09:26:30 AM,36.4202
02/03/19 09:26:33 AM,
02/03/19 09:27:30 AM,36.4752
02/03/19 09:27:33 AM,
02/03/19 09:28:30 AM,36.5972
02/03/19 09:28:33 AM,
02/03/19 09:29:30 AM,36.4752
02/03/19 09:29:33 AM,
02/03/19 09:30:30 AM,36.408
02/03/19 09:30:33 AM,
02/03/19 09:31:30 AM,36.2264
02/03/19 09:31:33 AM,
02/03/19 09:32:30 AM,36.4599
02/03/19 09:32:33 AM,
02/03/19 09:33:30 AM,36.6217
02/03/19 09:33:33 AM,
02/03/19 09:34:30 AM,36.5133
02/03/19 09:34:33 AM,
02/03/19 09:35:30 AM,36.2463
02/03/19 09:35:33 AM,
02/03/19 09:36:30 AM,36.2768
02/03/19 09:36:33 AM,
02/03/19 09:37:30 AM,36.3897
02/03/19 09:37:33 AM,
02/03/19 09:38:30 AM,36.8811
02/03/19 09:38:33 AM,
02/03/19 09:39:30 AM,37.0748
02/03/19 09:39:33 AM,
02/03/19 09:40:30 AM,36.7926
02/03/19 09:40:33 AM,
02/03/19 09:41:30 AM,37.052
02/03/19 09:41:33 AM,
02/03/19 09:42:30 AM,36.2814
02/03/19 09:42:33 AM,
02/03/19 09:43:30 AM,36.1044
02/03/19 09:43:33 AM,
02/03/19 09:44:30 AM,36.3363
02/03/19 09:44:33 AM,
02/03/19 09:45:30 AM,0.0336
02/03/19 09:45:33 AM,
02/03/19 09:46:30 AM,0.032
02/03/19 09:46:33 AM,
02/03/19 09:47:30 AM,0.032
02/03/19 09:47:33 AM,
02/03/19 09:48:30 AM,0.032
02/03/19 09:48:33 AM,
02/03/19 09:49:30 AM,0.032
02/03/19 09:49:33 AM,
02/03/19 09:50:30 AM,0.032
02/03/19 09:50:33 AM,
02/03/19 09:51:30 AM,0.0336
02/03/19 09:51:33 AM,
02/03/19 09:52:30 AM,35.4696
02/03/19 09:52:33 AM,
02/03/19 09:53:30 AM,36.3455
02/03/19 09:53:33 AM,
02/03/19 09:54:30 AM,36.0983
02/03/19 09:54:33 AM,
02/03/19 09:55:30 AM,36.0311
02/03/19 09:55:33 AM,
02/03/19 09:56:30 AM,36.4599
02/03/19 09:56:33 AM,
02/03/19 09:57:30 AM,36.3455
02/03/19 09:57:33 AM,
02/03/19 09:58:30 AM,36.5301
02/03/19 09:58:33 AM,
02/03/19 09:59:30 AM,36.5057
02/03/19 09:59:33 AM,
02/03/19 10:00:30 AM,36.5255
02/03/19 10:00:33 AM,
02/03/19 10:01:30 AM,36.0479
02/03/19 10:01:33 AM,
02/03/19 10:02:30 AM,36.6033
02/03/19 10:02:33 AM,
02/03/19 10:03:30 AM,36.3272
02/03/19 10:03:33 AM,
02/03/19 10:04:30 AM,36.051
02/03/19 10:04:33 AM,
02/03/19 10:05:30 AM,36.2737
02/03/19 10:05:33 AM,
02/03/19 10:06:30 AM,36.4355
02/03/19 10:06:33 AM,
02/03/19 10:07:30 AM,36.7697
02/03/19 10:07:33 AM,
02/03/19 10:08:30 AM,36.2264
02/03/19 10:08:33 AM,
02/03/19 10:09:30 AM,36.0754
02/03/19 10:09:33 AM,
02/03/19 10:10:30 AM,36.2005
02/03/19 10:10:33 AM,
02/03/19 10:11:30 AM,36.2966
02/03/19 10:11:33 AM,
02/03/19 10:12:30 AM,36.6598
02/03/19 10:12:33 AM,
02/03/19 10:13:30 AM,36.3088
02/03/19 10:13:33 AM,
02/03/19 10:14:30 AM,36.289
02/03/19 10:14:33 AM,
02/03/19 10:15:30 AM,36.257
02/03/19 10:15:33 AM,
02/03/19 10:16:30 AM,36.3531
02/03/19 10:16:33 AM,
02/03/19 10:17:30 AM,36.5881
02/03/19 10:17:33 AM,
02/03/19 10:18:30 AM,36.6018
02/03/19 10:18:33 AM,
02/03/19 10:19:30 AM,36.6781
02/03/19 10:19:33 AM,
02/03/19 10:20:30 AM,36.6049
02/03/19 10:20:33 AM,
02/03/19 10:21:30 AM,36.9299
02/03/19 10:21:33 AM,
02/03/19 10:22:30 AM,36.8246
02/03/19 10:22:33 AM,
02/03/19 10:23:30 AM,36.6705
02/03/19 10:23:33 AM,
02/03/19 10:24:30 AM,36.9299
02/03/19 10:24:33 AM,
02/03/19 10:25:30 AM,36.9924
02/03/19 10:25:33 AM,
02/03/19 10:26:30 AM,37.0565
02/03/19 10:26:33 AM,
02/03/19 10:27:30 AM,36.8124
02/03/19 10:27:33 AM,
02/03/19 10:28:30 AM,36.6766
02/03/19 10:28:33 AM,
02/03/19 10:29:30 AM,36.5774
02/03/19 10:29:33 AM,
02/03/19 10:30:30 AM,36.6995
02/03/19 10:30:33 AM,
02/03/19 10:31:30 AM,36.6415
02/03/19 10:31:33 AM,
02/03/19 10:32:30 AM,36.8338
02/03/19 10:32:33 AM,
02/03/19 10:33:30 AM,36.8612
02/03/19 10:33:33 AM,
02/03/19 10:34:30 AM,36.524
02/03/19 10:34:33 AM,
02/03/19 10:35:30 AM,36.788
02/03/19 10:35:33 AM,
02/03/19 10:36:30 AM,36.6186
02/03/19 10:36:33 AM,
02/03/19 10:37:30 AM,36.817
02/03/19 10:37:33 AM,
02/03/19 10:38:30 AM,36.8307
02/03/19 10:38:33 AM,
02/03/19 10:39:30 AM,36.8856
02/03/19 10:39:33 AM,
02/03/19 10:40:30 AM,36.8948
02/03/19 10:40:33 AM,
02/03/19 10:41:30 AM,37.116
02/03/19 10:41:33 AM,
02/03/19 10:42:30 AM,37.1801
02/03/19 10:42:33 AM,
02/03/19 10:43:30 AM,0.0366
02/03/19 10:43:33 AM,
02/03/19 10:44:30 AM,0.032
02/03/19 10:44:33 AM,
02/03/19 10:45:30 AM,0.032
02/03/19 10:45:33 AM,
02/03/19 10:46:30 AM,0.032
02/03/19 10:46:33 AM,
02/03/19 10:47:30 AM,0.032
02/03/19 10:47:33 AM,
02/03/19 10:48:30 AM,0.032
02/03/19 10:48:33 AM,
02/03/19 10:49:30 AM,0.032
02/03/19 10:49:33 AM,
02/03/19 10:50:30 AM,0.032
02/03/19 10:50:33 AM,
02/03/19 10:51:30 AM,0.032
02/03/19 10:51:33 AM,
02/03/19 10:52:30 AM,37.5311
02/03/19 10:52:33 AM,
02/03/19 10:53:30 AM,38.2361
02/03/19 10:53:33 AM,
02/03/19 10:54:30 AM,37.0077
02/03/19 10:54:33 AM,
02/03/19 10:55:30 AM,37.026
02/03/19 10:55:33 AM,
02/03/19 10:56:30 AM,36.8963
02/03/19 10:56:33 AM,
02/03/19 10:57:30 AM,37.0474
02/03/19 10:57:33 AM,
02/03/19 10:58:30 AM,36.7407
02/03/19 10:58:33 AM,
02/03/19 10:59:30 AM,36.9146
02/03/19 10:59:33 AM,
02/03/19 11:00:30 AM,36.8612
02/03/19 11:00:33 AM,
02/03/19 11:01:30 AM,36.8933
02/03/19 11:01:33 AM,
02/03/19 11:02:30 AM,36.9894
02/03/19 11:02:33 AM,
02/03/19 11:03:30 AM,36.9467
02/03/19 11:03:33 AM,
02/03/19 11:04:30 AM,37.0871
02/03/19 11:04:33 AM,
02/03/19 11:05:30 AM,37.3465
02/03/19 11:05:33 AM,
02/03/19 11:06:30 AM,37.3327
02/03/19 11:06:33 AM,
02/03/19 11:07:30 AM,37.6638
02/03/19 11:07:33 AM,
02/03/19 11:08:30 AM,37.3739
02/03/19 11:08:33 AM,
02/03/19 11:09:30 AM,36.7819
02/03/19 11:09:33 AM,
02/03/19 11:10:30 AM,37.2381
02/03/19 11:10:33 AM,
02/03/19 11:11:30 AM,37.0962
02/03/19 11:11:33 AM,
02/03/19 11:12:30 AM,37.7661
02/03/19 11:12:33 AM,
02/03/19 11:13:30 AM,37.409
02/03/19 11:13:33 AM,
02/03/19 11:14:30 AM,37.7615
02/03/19 11:14:33 AM,
02/03/19 11:15:30 AM,37.2839
02/03/19 11:15:33 AM,
02/03/19 11:16:30 AM,37.2702
02/03/19 11:16:33 AM,
02/03/19 11:17:30 AM,37.0474
02/03/19 11:17:33 AM,
02/03/19 11:18:30 AM,37.2457
02/03/19 11:18:33 AM,
02/03/19 11:19:30 AM,37.3083
02/03/19 11:19:33 AM,
02/03/19 11:20:30 AM,37.3175
02/03/19 11:20:33 AM,
02/03/19 11:21:30 AM,37.4304
02/03/19 11:21:33 AM,
02/03/19 11:22:30 AM,37.409
02/03/19 11:22:33 AM,
02/03/19 11:23:30 AM,37.3754
02/03/19 11:23:33 AM,
02/03/19 11:24:30 AM,37.6822
02/03/19 11:24:33 AM,
02/03/19 11:25:30 AM,37.2625
02/03/19 11:25:33 AM,
02/03/19 11:26:30 AM,37.2625
02/03/19 11:26:33 AM,
02/03/19 11:27:30 AM,37.9278
02/03/19 11:27:33 AM,
02/03/19 11:28:30 AM,37.1862
02/03/19 11:28:33 AM,
02/03/19 11:29:30 AM,37.4624
02/03/19 11:29:33 AM,
02/03/19 11:30:30 AM,37.6364
02/03/19 11:30:33 AM,
02/03/19 11:31:30 AM,37.3098
02/03/19 11:31:33 AM,
02/03/19 11:32:30 AM,37.7432
02/03/19 11:32:33 AM,
02/03/19 11:33:30 AM,37.8256
02/03/19 11:33:33 AM,
02/03/19 11:34:30 AM,37.7188
02/03/19 11:34:33 AM,
02/03/19 11:35:30 AM,37.6089
02/03/19 11:35:33 AM,
02/03/19 11:36:30 AM,37.3968
02/03/19 11:36:33 AM,
02/03/19 11:37:30 AM,37.2457
02/03/19 11:37:33 AM,
02/03/19 11:38:30 AM,37.1557
02/03/19 11:38:33 AM,
02/03/19 11:39:30 AM,37.5204
02/03/19 11:39:33 AM,
02/03/19 11:40:30 AM,37.5143
02/03/19 11:40:33 AM,
02/03/19 11:41:30 AM,37.322
02/03/19 11:41:33 AM,
02/03/19 11:42:30 AM,37.5296
02/03/19 11:42:33 AM,
02/03/19 11:43:30 AM,0.0336
02/03/19 11:43:33 AM,
02/03/19 11:44:30 AM,0.0305
02/03/19 11:44:33 AM,
02/03/19 11:45:30 AM,0.0305
02/03/19 11:45:33 AM,
02/03/19 11:46:30 AM,0.0305
02/03/19 11:46:33 AM,
02/03/19 11:47:30 AM,0.0305
02/03/19 11:47:33 AM,
02/03/19 11:48:30 AM,0.0305
02/03/19 11:48:33 AM,
02/03/19 11:49:30 AM,0.0305
02/03/19 11:49:33 AM,
02/03/19 11:50:30 AM,0.0305
02/03/19 11:50:33 AM,
02/03/19 11:51:30 AM,0.0305
02/03/19 11:51:33 AM,
02/03/19 11:52:30 AM,36.1517
02/03/19 11:52:33 AM,
02/03/19 11:53:30 AM,36.8872
02/03/19 11:53:33 AM,
02/03/19 11:54:30 AM,37.2168
02/03/19 11:54:33 AM,
02/03/19 11:55:30 AM,37.9812
02/03/19 11:55:33 AM,
02/03/19 11:56:30 AM,37.6913
02/03/19 11:56:33 AM,
02/03/19 11:57:30 AM,37.5006
02/03/19 11:57:33 AM,
02/03/19 11:58:30 AM,37.9278
02/03/19 11:58:33 AM,
02/03/19 11:59:30 AM,37.3678
02/03/19 11:59:33 AM,
02/03/19 12:00:30 PM,37.6211
02/03/19 12:00:33 PM,
02/03/19 12:01:30 PM,37.7081
02/03/19 12:01:33 PM,
02/03/19 12:02:30 PM,37.8088
02/03/19 12:02:33 PM,
02/03/19 12:03:30 PM,37.6745
02/03/19 12:03:33 PM,
02/03/19 12:04:30 PM,37.6471
02/03/19 12:04:33 PM,
02/03/19 12:05:30 PM,37.8332
02/03/19 12:05:33 PM,
02/03/19 12:06:30 PM,37.995
02/03/19 12:06:33 PM,
02/03/19 12:07:30 PM,37.5448
02/03/19 12:07:33 PM,
02/03/19 12:08:30 PM,37.7066
02/03/19 12:08:33 PM,
02/03/19 12:09:30 PM,37.8576
02/03/19 12:09:33 PM,
02/03/19 12:10:30 PM,37.9721
02/03/19 12:10:33 PM,
02/03/19 12:11:30 PM,37.29
02/03/19 12:11:33 PM,
02/03/19 12:12:30 PM,37.2045
02/03/19 12:12:33 PM,
02/03/19 12:13:30 PM,37.5128
02/03/19 12:13:33 PM,
02/03/19 12:14:30 PM,37.5982
02/03/19 12:14:33 PM,
02/03/19 12:15:30 PM,37.8546
02/03/19 12:15:33 PM,
02/03/19 12:16:30 PM,37.7646
02/03/19 12:16:33 PM,
02/03/19 12:17:30 PM,37.6669
02/03/19 12:17:33 PM,
02/03/19 12:18:30 PM,38.1155
02/03/19 12:18:33 PM,
02/03/19 12:19:30 PM,37.38
02/03/19 12:19:33 PM,
02/03/19 12:20:30 PM,37.0504
02/03/19 12:20:33 PM,
02/03/19 12:21:30 PM,37.5738
02/03/19 12:21:33 PM,
02/03/19 12:22:30 PM,37.2976
02/03/19 12:22:33 PM,
02/03/19 12:23:30 PM,36.9986
02/03/19 12:23:33 PM,
02/03/19 12:24:30 PM,37.554
02/03/19 12:24:33 PM,
02/03/19 12:25:30 PM,36.9619
02/03/19 12:25:33 PM,
02/03/19 12:26:30 PM,36.8429
02/03/19 12:26:33 PM,
02/03/19 12:27:30 PM,37.644
02/03/19 12:27:33 PM,
02/03/19 12:28:30 PM,36.8551
02/03/19 12:28:33 PM,
02/03/19 12:29:30 PM,37.0916
02/03/19 12:29:33 PM,
02/03/19 12:30:30 PM,37.1435
02/03/19 12:30:33 PM,
02/03/19 12:31:30 PM,37.0825
02/03/19 12:31:33 PM,
02/03/19 12:32:30 PM,37.0367
02/03/19 12:32:33 PM,
02/03/19 12:33:30 PM,37.3632
02/03/19 12:33:33 PM,
02/03/19 12:34:30 PM,37.1557
02/03/19 12:34:33 PM,
02/03/19 12:35:30 PM,37.3922
02/03/19 12:35:33 PM,
02/03/19 12:36:30 PM,37.0718
02/03/19 12:36:33 PM,
02/03/19 12:37:30 PM,36.9116
02/03/19 12:37:33 PM,
02/03/19 12:38:30 PM,36.9635
02/03/19 12:38:33 PM,
02/03/19 12:39:30 PM,37.0993
02/03/19 12:39:33 PM,
02/03/19 12:40:30 PM,37.5509
02/03/19 12:40:33 PM,
02/03/19 12:41:30 PM,37.3404
02/03/19 12:41:33 PM,
02/03/19 12:42:30 PM,37.5372
02/03/19 12:42:33 PM,
02/03/19 12:43:30 PM,0.0336
02/03/19 12:43:33 PM,
02/03/19 12:44:30 PM,0.0305
02/03/19 12:44:33 PM,
02/03/19 12:45:30 PM,0.0305
02/03/19 12:45:33 PM,
02/03/19 12:46:30 PM,0.0305
02/03/19 12:46:33 PM,
02/03/19 12:47:30 PM,0.0305
02/03/19 12:47:33 PM,
02/03/19 12:48:30 PM,0.0305
02/03/19 12:48:33 PM,
02/03/19 12:49:30 PM,0.029
02/03/19 12:49:33 PM,
02/03/19 12:50:30 PM,0.029
02/03/19 12:50:33 PM,
02/03/19 12:51:30 PM,0.0305
02/03/19 12:51:33 PM,
02/03/19 12:52:30 PM,37.0687
02/03/19 12:52:33 PM,
02/03/19 12:53:30 PM,37.0001
02/03/19 12:53:33 PM,
02/03/19 12:54:30 PM,37.1267
02/03/19 12:54:33 PM,
02/03/19 12:55:30 PM,37.1542
02/03/19 12:55:33 PM,
02/03/19 12:56:30 PM,37.2641
02/03/19 12:56:33 PM,
02/03/19 12:57:30 PM,37.7325
02/03/19 12:57:33 PM,
02/03/19 12:58:30 PM,37.3465
02/03/19 12:58:33 PM,
02/03/19 12:59:30 PM,37.4685
02/03/19 12:59:33 PM,
02/03/19 01:00:30 PM,37.5204
02/03/19 01:00:33 PM,
02/03/19 01:01:30 PM,37.6654
02/03/19 01:01:33 PM,
02/03/19 01:02:30 PM,37.5601
02/03/19 01:02:33 PM,
02/03/19 01:03:30 PM,37.7859
02/03/19 01:03:33 PM,
02/03/19 01:04:30 PM,37.3861
02/03/19 01:04:33 PM,
02/03/19 01:05:30 PM,37.5235
02/03/19 01:05:33 PM,
02/03/19 01:06:30 PM,37.3205
02/03/19 01:06:33 PM,
02/03/19 01:07:30 PM,37.3938
02/03/19 01:07:33 PM,
02/03/19 01:08:30 PM,37.5387
02/03/19 01:08:33 PM,
02/03/19 01:09:30 PM,37.4258
02/03/19 01:09:33 PM,
02/03/19 01:10:30 PM,37.3159
02/03/19 01:10:33 PM,
02/03/19 01:11:30 PM,37.3434
02/03/19 01:11:33 PM,
02/03/19 01:12:30 PM,37.4929
02/03/19 01:12:33 PM,
02/03/19 01:13:30 PM,37.2702
02/03/19 01:13:33 PM,
02/03/19 01:14:30 PM,37.1817
02/03/19 01:14:33 PM,
02/03/19 01:15:30 PM,37.5555
02/03/19 01:15:33 PM,
02/03/19 01:16:30 PM,37.6989
02/03/19 01:16:33 PM,
02/03/19 01:17:30 PM,37.1542
02/03/19 01:17:33 PM,
02/03/19 01:18:30 PM,37.3312
02/03/19 01:18:33 PM,
02/03/19 01:19:30 PM,37.7676
02/03/19 01:19:33 PM,
02/03/19 01:20:30 PM,37.7722
02/03/19 01:20:33 PM,
02/03/19 01:21:30 PM,37.9904
02/03/19 01:21:33 PM,
02/03/19 01:22:30 PM,37.9736
02/03/19 01:22:33 PM,
02/03/19 01:23:30 PM,37.4777
02/03/19 01:23:33 PM,
02/03/19 01:24:30 PM,37.8622
02/03/19 01:24:33 PM,
02/03/19 01:25:30 PM,37.7615
02/03/19 01:25:33 PM,
02/03/19 01:26:30 PM,37.7935
02/03/19 01:26:33 PM,
02/03/19 01:27:30 PM,37.3449
02/03/19 01:27:33 PM,
02/03/19 01:28:30 PM,37.9217
02/03/19 01:28:33 PM,
02/03/19 01:29:30 PM,37.435
02/03/19 01:29:33 PM,
02/03/19 01:30:30 PM,37.3953
02/03/19 01:30:33 PM,
02/03/19 01:31:30 PM,37.6761
02/03/19 01:31:33 PM,
02/03/19 01:32:30 PM,37.5586
02/03/19 01:32:33 PM,
02/03/19 01:33:30 PM,37.8698
02/03/19 01:33:33 PM,
02/03/19 01:34:30 PM,37.9553
02/03/19 01:34:33 PM,
02/03/19 01:35:30 PM,37.6486
02/03/19 01:35:33 PM,
02/03/19 01:36:30 PM,38.2193
02/03/19 01:36:33 PM,
02/03/19 01:37:30 PM,37.6928
02/03/19 01:37:33 PM,
02/03/19 01:38:30 PM,37.734
02/03/19 01:38:33 PM,
02/03/19 01:39:30 PM,37.8103
02/03/19 01:39:33 PM,
02/03/19 01:40:30 PM,37.6745
02/03/19 01:40:33 PM,
02/03/19 01:41:30 PM,37.6745
02/03/19 01:41:33 PM,
02/03/19 01:42:30 PM,37.5128
02/03/19 01:42:33 PM,
02/03/19 01:43:30 PM,0.0336
02/03/19 01:43:33 PM,
02/03/19 01:44:30 PM,0.0305
02/03/19 01:44:33 PM,
02/03/19 01:45:30 PM,0.0305
02/03/19 01:45:33 PM,
02/03/19 01:46:30 PM,0.029
02/03/19 01:46:33 PM,
02/03/19 01:47:30 PM,0.0305
02/03/19 01:47:33 PM,
02/03/19 01:48:30 PM,0.0305
02/03/19 01:48:33 PM,
02/03/19 01:49:30 PM,0.0305
02/03/19 01:49:33 PM,
02/03/19 01:50:30 PM,0.0305
02/03/19 01:50:33 PM,
02/03/19 01:51:30 PM,0.0305
02/03/19 01:51:33 PM,
02/03/19 01:52:30 PM,36.733
02/03/19 01:52:33 PM,
02/03/19 01:53:30 PM,37.2793
02/03/19 01:53:33 PM,
02/03/19 01:54:30 PM,37.5799
02/03/19 01:54:33 PM,
02/03/19 01:55:30 PM,37.6699
02/03/19 01:55:33 PM,
02/03/19 01:56:30 PM,37.496
02/03/19 01:56:33 PM,
02/03/19 01:57:30 PM,37.821
02/03/19 01:57:33 PM,
02/03/19 01:58:30 PM,37.6028
02/03/19 01:58:33 PM,
02/03/19 01:59:30 PM,38.0102
02/03/19 01:59:33 PM,
02/03/19 02:00:30 PM,37.5189
02/03/19 02:00:33 PM,
02/03/19 02:01:30 PM,37.7127
02/03/19 02:01:33 PM,
02/03/19 02:02:30 PM,38.0026
02/03/19 02:02:33 PM,
02/03/19 02:03:30 PM,38.0987
02/03/19 02:03:33 PM,
02/03/19 02:04:30 PM,37.9217
02/03/19 02:04:33 PM,
02/03/19 02:05:30 PM,37.731
02/03/19 02:05:33 PM,
02/03/19 02:06:30 PM,37.4899
02/03/19 02:06:33 PM,
02/03/19 02:07:30 PM,37.9538
02/03/19 02:07:33 PM,
02/03/19 02:08:30 PM,38.1216
02/03/19 02:08:33 PM,
02/03/19 02:09:30 PM,37.8943
02/03/19 02:09:33 PM,
02/03/19 02:10:30 PM,37.5387
02/03/19 02:10:33 PM,
02/03/19 02:11:30 PM,37.7386
02/03/19 02:11:33 PM,
02/03/19 02:12:30 PM,37.5265
02/03/19 02:12:33 PM,
02/03/19 02:13:30 PM,37.6547
02/03/19 02:13:33 PM,
02/03/19 02:14:30 PM,38.0041
02/03/19 02:14:33 PM,
02/03/19 02:15:30 PM,37.8576
02/03/19 02:15:33 PM,
