,time,amps
6089,02/03/19 02:52:30 PM,38.4817
6091,02/03/19 02:53:30 PM,37.1145
6093,02/03/19 02:54:30 PM,37.3526
6095,02/03/19 02:55:30 PM,37.229
6097,02/03/19 02:56:30 PM,37.3739
6099,02/03/19 02:57:30 PM,37.5204
6101,02/03/19 02:58:30 PM,37.6638
6103,02/03/19 02:59:30 PM,37.5616
6105,02/03/19 03:00:30 PM,37.7813
6107,02/03/19 03:01:30 PM,38.0316
6109,02/03/19 03:02:30 PM,38.0209
6111,02/03/19 03:03:30 PM,37.6303
6113,02/03/19 03:04:30 PM,37.8164
6115,02/03/19 03:05:30 PM,37.9278
6117,02/03/19 03:06:30 PM,37.9706
6119,02/03/19 03:07:30 PM,37.9202
6121,02/03/19 03:08:30 PM,37.5387
6123,02/03/19 03:09:30 PM,37.7584
6125,02/03/19 03:10:30 PM,37.673
6127,02/03/19 03:11:30 PM,37.8424
6129,02/03/19 03:12:30 PM,38.0819
6131,02/03/19 03:13:30 PM,37.8485
6133,02/03/19 03:14:30 PM,37.5341
6135,02/03/19 03:15:30 PM,37.6455
6137,02/03/19 03:16:30 PM,37.3327
6139,02/03/19 03:17:30 PM,37.821
6141,02/03/19 03:18:30 PM,37.5509
6143,02/03/19 03:19:30 PM,37.3419
6145,02/03/19 03:20:30 PM,37.5967
6147,02/03/19 03:21:30 PM,37.818000000000005
6149,02/03/19 03:22:30 PM,37.2305
6151,02/03/19 03:23:30 PM,37.4105
6153,02/03/19 03:24:30 PM,37.203
6155,02/03/19 03:25:30 PM,37.6974
6157,02/03/19 03:26:30 PM,37.3892
6159,02/03/19 03:27:30 PM,37.6608
6161,02/03/19 03:28:30 PM,37.0825
6163,02/03/19 03:29:30 PM,37.6989
6165,02/03/19 03:30:30 PM,37.3709
6167,02/03/19 03:31:30 PM,37.4975
6169,02/03/19 03:32:30 PM,38.1308
6171,02/03/19 03:33:30 PM,37.8668
6173,02/03/19 03:34:30 PM,37.5143
6175,02/03/19 03:35:30 PM,37.8515
6177,02/03/19 03:36:30 PM,37.3556
6179,02/03/19 03:37:30 PM,37.5296
6181,02/03/19 03:38:30 PM,37.702
6183,02/03/19 03:39:30 PM,37.7035
6185,02/03/19 03:40:30 PM,37.3739
6187,02/03/19 03:41:30 PM,37.6135
6189,02/03/19 03:42:30 PM,37.5799
6191,02/03/19 03:43:30 PM,37.5723
6193,02/03/19 03:44:30 PM,0.0275
6195,02/03/19 03:45:30 PM,0.0275
6197,02/03/19 03:46:30 PM,0.0275
6199,02/03/19 03:47:30 PM,0.0275
6201,02/03/19 03:48:30 PM,0.0275
6203,02/03/19 03:49:30 PM,0.0275
6205,02/03/19 03:50:30 PM,0.0259
6207,02/03/19 03:51:30 PM,0.0275
6209,02/03/19 03:52:30 PM,0.0275
6211,02/03/19 03:53:30 PM,39.6002
6213,02/03/19 03:54:30 PM,37.1786
6215,02/03/19 03:55:30 PM,37.438
6217,02/03/19 03:56:30 PM,37.4929
6219,02/03/19 03:57:30 PM,37.435
6221,02/03/19 03:58:30 PM,37.2488
6223,02/03/19 03:59:30 PM,37.6486
6225,02/03/19 04:00:30 PM,37.4029
6227,02/03/19 04:01:30 PM,37.1099
6229,02/03/19 04:02:30 PM,37.174
6231,02/03/19 04:03:30 PM,37.2885
6233,02/03/19 04:04:30 PM,37.6989
6235,02/03/19 04:05:30 PM,37.1679
6237,02/03/19 04:06:30 PM,37.1832
6239,02/03/19 04:07:30 PM,37.4777
6241,02/03/19 04:08:30 PM,37.5479
6243,02/03/19 04:09:30 PM,37.6333
6245,02/03/19 04:10:30 PM,37.9126
6247,02/03/19 04:11:30 PM,37.9492
6249,02/03/19 04:12:30 PM,37.8851
6251,02/03/19 04:13:30 PM,37.6364
6253,02/03/19 04:14:30 PM,37.6516
6255,02/03/19 04:15:30 PM,37.6043
6257,02/03/19 04:16:30 PM,37.2824
6259,02/03/19 04:17:30 PM,37.7111
6261,02/03/19 04:18:30 PM,37.673
6263,02/03/19 04:19:30 PM,37.5082
6265,02/03/19 04:20:30 PM,37.7874
6267,02/03/19 04:21:30 PM,37.4258
6269,02/03/19 04:22:30 PM,37.6928
6271,02/03/19 04:23:30 PM,37.5235
6273,02/03/19 04:24:30 PM,37.4746
6275,02/03/19 04:25:30 PM,37.7066
6277,02/03/19 04:26:30 PM,37.7295
6279,02/03/19 04:27:30 PM,37.7111
6281,02/03/19 04:28:30 PM,37.8332
6283,02/03/19 04:29:30 PM,37.6074
6285,02/03/19 04:30:30 PM,37.4304
6287,02/03/19 04:31:30 PM,37.4472
6289,02/03/19 04:32:30 PM,37.731
6291,02/03/19 04:33:30 PM,37.6043
6293,02/03/19 04:34:30 PM,37.5448
6295,02/03/19 04:35:30 PM,37.4868
6297,02/03/19 04:36:30 PM,37.6364
6299,02/03/19 04:37:30 PM,37.7295
6301,02/03/19 04:38:30 PM,37.7768
6303,02/03/19 04:39:30 PM,37.5845
6305,02/03/19 04:40:30 PM,37.6364
6307,02/03/19 04:41:30 PM,37.8485
6309,02/03/19 04:42:30 PM,37.7295
6311,02/03/19 04:43:30 PM,37.998000000000005
6313,02/03/19 04:44:30 PM,0.0259
6315,02/03/19 04:45:30 PM,0.0259
6317,02/03/19 04:46:30 PM,0.0259
6319,02/03/19 04:47:30 PM,0.0259
6321,02/03/19 04:48:30 PM,0.0259
6323,02/03/19 04:49:30 PM,0.0259
6325,02/03/19 04:50:30 PM,0.0259
6327,02/03/19 04:51:30 PM,0.0259
6329,02/03/19 04:52:30 PM,0.0259
6331,02/03/19 04:53:30 PM,39.6048
6333,02/03/19 04:54:30 PM,37.4441
6335,02/03/19 04:55:30 PM,37.29
6337,02/03/19 04:56:30 PM,37.6043
6339,02/03/19 04:57:30 PM,37.348
6341,02/03/19 04:58:30 PM,37.5174
6343,02/03/19 04:59:30 PM,37.6242
6345,02/03/19 05:00:30 PM,37.6608
6347,02/03/19 05:01:30 PM,37.7707
6349,02/03/19 05:02:30 PM,37.3785
6351,02/03/19 05:03:30 PM,37.4655
6353,02/03/19 05:04:30 PM,37.3144
6355,02/03/19 05:05:30 PM,37.5631
6357,02/03/19 05:06:30 PM,37.4136
6359,02/03/19 05:07:30 PM,37.5051
6361,02/03/19 05:08:30 PM,37.3037
6363,02/03/19 05:09:30 PM,37.5418
6365,02/03/19 05:10:30 PM,37.8119
6367,02/03/19 05:11:30 PM,37.5357
6369,02/03/19 05:12:30 PM,37.3205
6371,02/03/19 05:13:30 PM,37.2305
6373,02/03/19 05:14:30 PM,36.9345
6375,02/03/19 05:15:30 PM,37.0153
6377,02/03/19 05:16:30 PM,37.0657
6379,02/03/19 05:17:30 PM,36.8887
6381,02/03/19 05:18:30 PM,36.997
6383,02/03/19 05:19:30 PM,36.9345
6385,02/03/19 05:20:30 PM,37.0565
6387,02/03/19 05:21:30 PM,36.8444
6389,02/03/19 05:22:30 PM,37.1771
6391,02/03/19 05:23:30 PM,36.939
6393,02/03/19 05:24:30 PM,37.0459
6395,02/03/19 05:25:30 PM,36.8704
6397,02/03/19 05:26:30 PM,36.9574
6399,02/03/19 05:27:30 PM,36.9924
6401,02/03/19 05:28:30 PM,37.0596
6403,02/03/19 05:29:30 PM,36.9238
6405,02/03/19 05:30:30 PM,37.0428
6407,02/03/19 05:31:30 PM,36.9558
6409,02/03/19 05:32:30 PM,36.9757
6411,02/03/19 05:33:30 PM,36.9604
6413,02/03/19 05:34:30 PM,36.8444
6415,02/03/19 05:35:30 PM,37.1328
6417,02/03/19 05:36:30 PM,36.9406
6419,02/03/19 05:37:30 PM,0.0259
6421,02/03/19 05:38:30 PM,0.0259
6423,02/03/19 05:39:30 PM,0.0244
6425,02/03/19 05:40:30 PM,0.0244
6427,02/03/19 05:41:30 PM,0.0244
6429,02/03/19 05:42:30 PM,0.0244
6431,02/03/19 05:43:30 PM,0.0259
6433,02/03/19 05:44:30 PM,40.0031
6435,02/03/19 05:45:30 PM,36.4019
6437,02/03/19 05:46:30 PM,36.8261
6439,02/03/19 05:47:30 PM,36.7941
6441,02/03/19 05:48:30 PM,36.788000000000004
6443,02/03/19 05:49:30 PM,36.939
6445,02/03/19 05:50:30 PM,36.791
6447,02/03/19 05:51:30 PM,37.1557
6449,02/03/19 05:52:30 PM,36.9909
6451,02/03/19 05:53:30 PM,36.9421
6453,02/03/19 05:54:30 PM,36.7041
6455,02/03/19 05:55:30 PM,36.9162
6457,02/03/19 05:56:30 PM,37.0459
6459,02/03/19 05:57:30 PM,37.023
6461,02/03/19 05:58:30 PM,36.9528
6463,02/03/19 05:59:30 PM,36.9009
6465,02/03/19 06:00:30 PM,36.7315
6467,02/03/19 06:01:30 PM,37.0459
6469,02/03/19 06:02:30 PM,37.0031
6471,02/03/19 06:03:30 PM,37.1237
6473,02/03/19 06:04:30 PM,37.1908
6475,02/03/19 06:05:30 PM,36.9879
6477,02/03/19 06:06:30 PM,36.8475
6479,02/03/19 06:07:30 PM,36.762
6481,02/03/19 06:08:30 PM,36.6949
6483,02/03/19 06:09:30 PM,36.8032
6485,02/03/19 06:10:30 PM,37.2183
6487,02/03/19 06:11:30 PM,37.1649
6489,02/03/19 06:12:30 PM,37.1405
6491,02/03/19 06:13:30 PM,37.0596
6493,02/03/19 06:14:30 PM,37.3739
6495,02/03/19 06:15:30 PM,37.0703
6497,02/03/19 06:16:30 PM,37.0031
6499,02/03/19 06:17:30 PM,37.258
6501,02/03/19 06:18:30 PM,37.0275
6503,02/03/19 06:19:30 PM,37.2625
6505,02/03/19 06:20:30 PM,37.3266
6507,02/03/19 06:21:30 PM,37.3068
6509,02/03/19 06:22:30 PM,37.2534
6511,02/03/19 06:23:30 PM,37.1862
6513,02/03/19 06:24:30 PM,37.1283
6515,02/03/19 06:25:30 PM,37.0962
6517,02/03/19 06:26:30 PM,37.171
6519,02/03/19 06:27:30 PM,37.1939
6521,02/03/19 06:28:30 PM,37.0214
6523,02/03/19 06:29:30 PM,37.2168
6525,02/03/19 06:30:30 PM,37.1923
6527,02/03/19 06:31:30 PM,37.1283
6529,02/03/19 06:32:30 PM,37.1023
6531,02/03/19 06:33:30 PM,37.0459
6533,02/03/19 06:34:30 PM,37.0108
6535,02/03/19 06:35:30 PM,0.028999999999999998
6537,02/03/19 06:36:30 PM,0.028999999999999998
6539,02/03/19 06:37:30 PM,0.028999999999999998
6541,02/03/19 06:38:30 PM,0.028999999999999998
6543,02/03/19 06:39:30 PM,0.0275
6545,02/03/19 06:40:30 PM,0.0275
6547,02/03/19 06:41:30 PM,0.0275
6549,02/03/19 06:42:30 PM,0.0275
6551,02/03/19 06:43:30 PM,0.0275
6553,02/03/19 06:44:30 PM,38.5351
6555,02/03/19 06:45:30 PM,38.9364
6557,02/03/19 06:46:30 PM,37.0336
6559,02/03/19 06:47:30 PM,37.2305
6561,02/03/19 06:48:30 PM,37.1603
6563,02/03/19 06:49:30 PM,37.1679
6565,02/03/19 06:50:30 PM,37.0794
6567,02/03/19 06:51:30 PM,37.258
6569,02/03/19 06:52:30 PM,37.3297
6571,02/03/19 06:53:30 PM,37.0291
6573,02/03/19 06:54:30 PM,37.2656
6575,02/03/19 06:55:30 PM,37.0367
6577,02/03/19 06:56:30 PM,37.1206
6579,02/03/19 06:57:30 PM,36.9574
6581,02/03/19 06:58:30 PM,37.0809
6583,02/03/19 06:59:30 PM,36.994
6585,02/03/19 07:00:30 PM,37.1054
6587,02/03/19 07:01:30 PM,36.8856
6589,02/03/19 07:02:30 PM,37.0825
6591,02/03/19 07:03:30 PM,37.0779
6593,02/03/19 07:04:30 PM,37.0459
6595,02/03/19 07:05:30 PM,36.9177
6597,02/03/19 07:06:30 PM,37.0138
6599,02/03/19 07:07:30 PM,37.0825
6601,02/03/19 07:08:30 PM,36.8154
6603,02/03/19 07:09:30 PM,36.8246
6605,02/03/19 07:10:30 PM,36.8505
6607,02/03/19 07:11:30 PM,37.0367
6609,02/03/19 07:12:30 PM,36.9558
6611,02/03/19 07:13:30 PM,36.8704
6613,02/03/19 07:14:30 PM,37.0199
6615,02/03/19 07:15:30 PM,36.994
6617,02/03/19 07:16:30 PM,37.1923
6619,02/03/19 07:17:30 PM,36.5881
6621,02/03/19 07:18:30 PM,36.6674
6623,02/03/19 07:19:30 PM,36.7437
6625,02/03/19 07:20:30 PM,36.6918
6627,02/03/19 07:21:30 PM,36.6033
6629,02/03/19 07:22:30 PM,36.6705
6631,02/03/19 07:23:30 PM,36.5164
6633,02/03/19 07:24:30 PM,36.5606
6635,02/03/19 07:25:30 PM,36.5621
6637,02/03/19 07:26:30 PM,36.6949
6639,02/03/19 07:27:30 PM,0.0259
6641,02/03/19 07:28:30 PM,0.0259
6643,02/03/19 07:29:30 PM,0.0259
6645,02/03/19 07:30:30 PM,0.0259
6647,02/03/19 07:31:30 PM,0.0259
6649,02/03/19 07:32:30 PM,0.0259
6651,02/03/19 07:33:30 PM,0.0275
6653,02/03/19 07:34:30 PM,36.9757
6655,02/03/19 07:35:30 PM,37.6074
6657,02/03/19 07:36:30 PM,36.5881
6659,02/03/19 07:37:30 PM,36.5866
6661,02/03/19 07:38:30 PM,36.6384
6663,02/03/19 07:39:30 PM,36.5454
6665,02/03/19 07:40:30 PM,36.4477
6667,02/03/19 07:41:30 PM,36.7208
6669,02/03/19 07:42:30 PM,36.6079
6671,02/03/19 07:43:30 PM,36.5103
6673,02/03/19 07:44:30 PM,36.7437
6675,02/03/19 07:45:30 PM,36.5591
6677,02/03/19 07:46:30 PM,36.5225
6679,02/03/19 07:47:30 PM,36.5957
6681,02/03/19 07:48:30 PM,36.9863
6683,02/03/19 07:49:30 PM,36.8261
6685,02/03/19 07:50:30 PM,37.025999999999996
6687,02/03/19 07:51:30 PM,36.9863
6689,02/03/19 07:52:30 PM,37.0382
6691,02/03/19 07:53:30 PM,36.9558
6693,02/03/19 07:54:30 PM,36.7269
6695,02/03/19 07:55:30 PM,36.7697
6697,02/03/19 07:56:30 PM,36.9467
6699,02/03/19 07:57:30 PM,36.9009
6701,02/03/19 07:58:30 PM,36.8933
6703,02/03/19 07:59:30 PM,36.6857
6705,02/03/19 08:00:30 PM,36.8917
6707,02/03/19 08:01:30 PM,37.0352
6709,02/03/19 08:02:30 PM,36.9055
6711,02/03/19 08:03:30 PM,36.8109
6713,02/03/19 08:04:30 PM,36.9497
6715,02/03/19 08:05:30 PM,36.7803
6717,02/03/19 08:06:30 PM,36.8795
6719,02/03/19 08:07:30 PM,36.7208
6721,02/03/19 08:08:30 PM,36.7926
6723,02/03/19 08:09:30 PM,36.9909
6725,02/03/19 08:10:30 PM,36.8093
6727,02/03/19 08:11:30 PM,36.8643
6729,02/03/19 08:12:30 PM,36.8093
6731,02/03/19 08:13:30 PM,36.907
6733,02/03/19 08:14:30 PM,36.8551
6735,02/03/19 08:15:30 PM,36.5713
6737,02/03/19 08:16:30 PM,36.9223
6739,02/03/19 08:17:30 PM,36.8673
6741,02/03/19 08:18:30 PM,36.7666
6743,02/03/19 08:19:30 PM,36.6506
6745,02/03/19 08:20:30 PM,36.907
6747,02/03/19 08:21:30 PM,36.8261
6749,02/03/19 08:22:30 PM,36.875
6751,02/03/19 08:23:30 PM,36.6217
6753,02/03/19 08:24:30 PM,36.6339
6755,02/03/19 08:25:30 PM,36.7315
6757,02/03/19 08:26:30 PM,0.028999999999999998
6759,02/03/19 08:27:30 PM,0.028999999999999998
6761,02/03/19 08:28:30 PM,0.028999999999999998
6763,02/03/19 08:29:30 PM,0.028999999999999998
6765,02/03/19 08:30:30 PM,0.0275
6767,02/03/19 08:31:30 PM,0.0275
6769,02/03/19 08:32:30 PM,0.0275
6771,02/03/19 08:33:30 PM,0.0275
6773,02/03/19 08:34:30 PM,0.0275
6775,02/03/19 08:35:30 PM,38.8022
6777,02/03/19 08:36:30 PM,36.4767
6779,02/03/19 08:37:30 PM,36.8963
6781,02/03/19 08:38:30 PM,36.6644
6783,02/03/19 08:39:30 PM,36.939
6785,02/03/19 08:40:30 PM,36.9955
6787,02/03/19 08:41:30 PM,36.9726
6789,02/03/19 08:42:30 PM,36.9741
6791,02/03/19 08:43:30 PM,37.023
6793,02/03/19 08:44:30 PM,36.9299
6795,02/03/19 08:45:30 PM,36.9467
6797,02/03/19 08:46:30 PM,36.9726
6799,02/03/19 08:47:30 PM,36.7071
6801,02/03/19 08:48:30 PM,37.0291
6803,02/03/19 08:49:30 PM,36.994
6805,02/03/19 08:50:30 PM,36.8994
6807,02/03/19 08:51:30 PM,36.9543
6809,02/03/19 08:52:30 PM,36.9024
6811,02/03/19 08:53:30 PM,36.8841
6813,02/03/19 08:54:30 PM,36.8795
6815,02/03/19 08:55:30 PM,37.0321
6817,02/03/19 08:56:30 PM,37.1939
6819,02/03/19 08:57:30 PM,36.9818
6821,02/03/19 08:58:30 PM,37.0733
6823,02/03/19 08:59:30 PM,37.0581
6825,02/03/19 09:00:30 PM,37.0504
6827,02/03/19 09:01:30 PM,37.0611
6829,02/03/19 09:02:30 PM,36.9589
6831,02/03/19 09:03:30 PM,36.9757
6833,02/03/19 09:04:30 PM,36.8811
6835,02/03/19 09:05:30 PM,36.9574
6837,02/03/19 09:06:30 PM,37.1191
6839,02/03/19 09:07:30 PM,37.0871
6841,02/03/19 09:08:30 PM,37.0214
6843,02/03/19 09:09:30 PM,37.0428
6845,02/03/19 09:10:30 PM,36.7864
6847,02/03/19 09:11:30 PM,37.0214
6849,02/03/19 09:12:30 PM,36.9345
6851,02/03/19 09:13:30 PM,36.9726
6853,02/03/19 09:14:30 PM,36.7803
6855,02/03/19 09:15:30 PM,36.907
6857,02/03/19 09:16:30 PM,0.0259
6859,02/03/19 09:17:30 PM,0.0259
6861,02/03/19 09:18:30 PM,0.0259
6863,02/03/19 09:19:30 PM,0.0259
6865,02/03/19 09:20:30 PM,0.0259
6867,02/03/19 09:21:30 PM,0.0259
6869,02/03/19 09:22:30 PM,0.028999999999999998
6871,02/03/19 09:23:30 PM,38.2452
6873,02/03/19 09:24:30 PM,37.8729
6875,02/03/19 09:25:30 PM,37.0153
6877,02/03/19 09:26:30 PM,36.9924
6879,02/03/19 09:27:30 PM,37.0932
6881,02/03/19 09:28:30 PM,36.9024
6883,02/03/19 09:29:30 PM,36.5576
6885,02/03/19 09:30:30 PM,36.8261
6887,02/03/19 09:31:30 PM,36.875
6889,02/03/19 09:32:30 PM,36.9039
6891,02/03/19 09:33:30 PM,36.8658
6893,02/03/19 09:34:30 PM,37.0748
6895,02/03/19 09:35:30 PM,36.701
6897,02/03/19 09:36:30 PM,36.8353
6899,02/03/19 09:37:30 PM,36.9207
6901,02/03/19 09:38:30 PM,36.8109
6903,02/03/19 09:39:30 PM,36.8765
6905,02/03/19 09:40:30 PM,36.8276
6907,02/03/19 09:41:30 PM,36.8399
6909,02/03/19 09:42:30 PM,36.8551
6911,02/03/19 09:43:30 PM,36.7864
6913,02/03/19 09:44:30 PM,36.6552
6915,02/03/19 09:45:30 PM,36.3973
6917,02/03/19 09:46:30 PM,36.1776
6919,02/03/19 09:47:30 PM,36.4813
6921,02/03/19 09:48:30 PM,36.1746
6923,02/03/19 09:49:30 PM,35.9228
6925,02/03/19 09:50:30 PM,36.083
6927,02/03/19 09:51:30 PM,36.0372
6929,02/03/19 09:52:30 PM,35.8404
6931,02/03/19 09:53:30 PM,35.8618
6933,02/03/19 09:54:30 PM,35.6878
6935,02/03/19 09:55:30 PM,35.5962
6937,02/03/19 09:56:30 PM,35.7336
6939,02/03/19 09:57:30 PM,35.5428
6941,02/03/19 09:58:30 PM,35.6405
6943,02/03/19 09:59:30 PM,35.6237
6945,02/03/19 10:00:30 PM,35.7336
6947,02/03/19 10:01:30 PM,35.7412
6949,02/03/19 10:02:30 PM,35.4757
6951,02/03/19 10:03:30 PM,35.8145
6953,02/03/19 10:04:30 PM,35.523
6955,02/03/19 10:05:30 PM,35.5886
6957,02/03/19 10:06:30 PM,35.6146
6959,02/03/19 10:07:30 PM,35.5749
6961,02/03/19 10:08:30 PM,35.6558
6963,02/03/19 10:09:30 PM,35.7443
6965,02/03/19 10:10:30 PM,35.7656
6967,02/03/19 10:11:30 PM,35.7244
6969,02/03/19 10:12:30 PM,35.6695
6971,02/03/19 10:13:30 PM,35.6191
6973,02/03/19 10:14:30 PM,0.028999999999999998
6975,02/03/19 10:15:30 PM,0.0275
6977,02/03/19 10:16:30 PM,0.0275
6979,02/03/19 10:17:30 PM,0.0275
6981,02/03/19 10:18:30 PM,0.0275
6983,02/03/19 10:19:30 PM,0.0275
6985,02/03/19 10:20:30 PM,0.0275
6987,02/03/19 10:21:30 PM,0.0259
6989,02/03/19 10:22:30 PM,0.0259
6991,02/03/19 10:23:30 PM,37.3297
6993,02/03/19 10:24:30 PM,36.788000000000004
6995,02/03/19 10:25:30 PM,38.056
6997,02/03/19 10:26:30 PM,38.6801
6999,02/03/19 10:27:30 PM,38.9807
7001,02/03/19 10:28:30 PM,38.8281
7003,02/03/19 10:29:30 PM,38.9105
7005,02/03/19 10:30:30 PM,35.053000000000004
7007,02/03/19 10:31:30 PM,35.8419
7009,02/03/19 10:32:30 PM,35.6909
7011,02/03/19 10:33:30 PM,35.7961
7013,02/03/19 10:34:30 PM,35.6268
7015,02/03/19 10:35:30 PM,35.5917
7017,02/03/19 10:36:30 PM,35.6176
7019,02/03/19 10:37:30 PM,35.6374
7021,02/03/19 10:38:30 PM,35.7412
7023,02/03/19 10:39:30 PM,35.6435
7025,02/03/19 10:40:30 PM,35.5108
7027,02/03/19 10:41:30 PM,35.8053
7029,02/03/19 10:42:30 PM,35.696999999999996
7031,02/03/19 10:43:30 PM,35.641999999999996
7033,02/03/19 10:44:30 PM,35.7366
7035,02/03/19 10:45:30 PM,35.7305
7037,02/03/19 10:46:30 PM,35.8389
7039,02/03/19 10:47:30 PM,35.7107
7041,02/03/19 10:48:30 PM,35.7168
7043,02/03/19 10:49:30 PM,35.6909
7045,02/03/19 10:50:30 PM,35.729
7047,02/03/19 10:51:30 PM,35.7458
7049,02/03/19 10:52:30 PM,35.7275
7051,02/03/19 10:53:30 PM,35.6649
7053,02/03/19 10:54:30 PM,35.7107
7055,02/03/19 10:55:30 PM,35.7549
7057,02/03/19 10:56:30 PM,35.8206
7059,02/03/19 10:57:30 PM,35.6619
7061,02/03/19 10:58:30 PM,35.6664
7063,02/03/19 10:59:30 PM,35.7382
7065,02/03/19 11:00:30 PM,35.8892
7067,02/03/19 11:01:30 PM,35.668
7069,02/03/19 11:02:30 PM,35.816
7071,02/03/19 11:03:30 PM,35.5947
7073,02/03/19 11:04:30 PM,35.6268
7075,02/03/19 11:05:30 PM,35.8068
7077,02/03/19 11:06:30 PM,35.7244
7079,02/03/19 11:07:30 PM,35.7244
7081,02/03/19 11:08:30 PM,35.8892
7083,02/03/19 11:09:30 PM,35.6649
7085,02/03/19 11:10:30 PM,35.7244
7087,02/03/19 11:11:30 PM,35.5962
7089,02/03/19 11:12:30 PM,35.7259
7091,02/03/19 11:13:30 PM,35.7397
7093,02/03/19 11:14:30 PM,0.028999999999999998
7095,02/03/19 11:15:30 PM,0.0275
7097,02/03/19 11:16:30 PM,0.0259
7099,02/03/19 11:17:30 PM,0.0259
7101,02/03/19 11:18:30 PM,0.0259
7103,02/03/19 11:19:30 PM,0.0259
7105,02/03/19 11:20:30 PM,0.0259
7107,02/03/19 11:21:30 PM,0.0259
7109,02/03/19 11:22:30 PM,0.0259
7111,02/03/19 11:23:30 PM,37.3236
7113,02/03/19 11:24:30 PM,36.7269
7115,02/03/19 11:25:30 PM,37.9034
7117,02/03/19 11:26:30 PM,38.4497
7119,02/03/19 11:27:30 PM,38.2742
7121,02/03/19 11:28:30 PM,38.3825
7123,02/03/19 11:29:30 PM,38.5061
7125,02/03/19 11:30:30 PM,38.7121
7127,02/03/19 11:31:30 PM,37.6516
7129,02/03/19 11:32:30 PM,35.3872
7131,02/03/19 11:33:30 PM,35.4101
7133,02/03/19 11:34:30 PM,35.3506
7135,02/03/19 11:35:30 PM,35.4314
7137,02/03/19 11:36:30 PM,35.4635
7139,02/03/19 11:37:30 PM,35.5215
7141,02/03/19 11:38:30 PM,35.4772
7143,02/03/19 11:39:30 PM,35.4162
7145,02/03/19 11:40:30 PM,35.404
7147,02/03/19 11:41:30 PM,35.433
7149,02/03/19 11:42:30 PM,35.3719
7151,02/03/19 11:43:30 PM,35.4101
7153,02/03/19 11:44:30 PM,35.4391
7155,02/03/19 11:45:30 PM,35.4437
7157,02/03/19 11:46:30 PM,35.4177
7159,02/03/19 11:47:30 PM,35.5062
7161,02/03/19 11:48:30 PM,35.4589
7163,02/03/19 11:49:30 PM,35.285
7165,02/03/19 11:50:30 PM,35.3384
7167,02/03/19 11:51:30 PM,35.3414
7169,02/03/19 11:52:30 PM,35.3231
7171,02/03/19 11:53:30 PM,35.4879
7173,02/03/19 11:54:30 PM,35.3918
7175,02/03/19 11:55:30 PM,35.4314
7177,02/03/19 11:56:30 PM,35.3567
7179,02/03/19 11:57:30 PM,35.3506
7181,02/03/19 11:58:30 PM,35.3109
7183,02/03/19 11:59:30 PM,35.4574
7185,02/04/19 12:00:30 AM,35.1812
7187,02/04/19 12:01:30 AM,35.1354
7189,02/04/19 12:02:30 AM,35.1095
7191,02/04/19 12:03:30 AM,35.3246
7193,02/04/19 12:04:30 AM,35.1888
7195,02/04/19 12:05:30 AM,35.2117
7197,02/04/19 12:06:30 AM,35.2712
7199,02/04/19 12:07:30 AM,34.931
7201,02/04/19 12:08:30 AM,35.1873
7203,02/04/19 12:09:30 AM,35.1339
7205,02/04/19 12:10:30 AM,35.0729
7207,02/04/19 12:11:30 AM,34.9172
7209,02/04/19 12:12:30 AM,35.1644
7211,02/04/19 12:13:30 AM,35.3262
7213,02/04/19 12:14:30 AM,0.028999999999999998
7215,02/04/19 12:15:30 AM,0.0275
7217,02/04/19 12:16:30 AM,0.0275
7219,02/04/19 12:17:30 AM,0.0275
7221,02/04/19 12:18:30 AM,0.0275
7223,02/04/19 12:19:30 AM,0.0275
7225,02/04/19 12:20:30 AM,0.0275
7227,02/04/19 12:21:30 AM,0.0275
7229,02/04/19 12:22:30 AM,0.0275
7231,02/04/19 12:23:30 AM,36.8063
7233,02/04/19 12:24:30 AM,36.5179
7235,02/04/19 12:25:30 AM,37.7935
7237,02/04/19 12:26:30 AM,38.2452
7239,02/04/19 12:27:30 AM,38.471
7241,02/04/19 12:28:30 AM,38.5779
7243,02/04/19 12:29:30 AM,38.5733
7245,02/04/19 12:30:30 AM,38.5626
7247,02/04/19 12:31:30 AM,38.6145
7249,02/04/19 12:32:30 AM,38.6862
7251,02/04/19 12:33:30 AM,38.6786
7253,02/04/19 12:34:30 AM,38.7137
7255,02/04/19 12:35:30 AM,38.674
7257,02/04/19 12:36:30 AM,38.6893
7259,02/04/19 12:37:30 AM,38.6572
7261,02/04/19 12:38:30 AM,38.6801
7263,02/04/19 12:39:30 AM,38.6343
7265,02/04/19 12:40:30 AM,38.7259
7267,02/04/19 12:41:30 AM,38.6862
7269,02/04/19 12:42:30 AM,38.4894
7271,02/04/19 12:43:30 AM,38.6862
7273,02/04/19 12:44:30 AM,38.5519
7275,02/04/19 12:45:30 AM,38.5565
7277,02/04/19 12:46:30 AM,38.5382
7279,02/04/19 12:47:30 AM,38.5458
7281,02/04/19 12:48:30 AM,38.5687
7283,02/04/19 12:49:30 AM,38.4939
7285,02/04/19 12:50:30 AM,38.5397
7287,02/04/19 12:51:30 AM,38.6175
7289,02/04/19 12:52:30 AM,38.5336
7291,02/04/19 12:53:30 AM,38.5458
7293,02/04/19 12:54:30 AM,38.6557
7295,02/04/19 12:55:30 AM,38.5092
7297,02/04/19 12:56:30 AM,38.4741
7299,02/04/19 12:57:30 AM,38.5504
7301,02/04/19 12:58:30 AM,38.6618
